"","n.sites","n.biallelic.sites","n.gaps","n.unknowns","n.valid.sites","n.polyallelic.sites","trans.transv.ratio","nuc.diversity.within_Total","hap.diversity.within_Total","Tajima.D_Total","nuc.diversity.within_Landrace","nuc.diversity.within_Wild","hap.diversity.within_Landrace","hap.diversity.within_Wild","Tajima.D_Cultivar","Tajima.D_Landrace","Tajima.D_Wild","HOG","nuc.diversity.within_Cultivar","hap.diversity.within_Cultivar"
"682",3145,37,2464,0,680,1,1.05555555555556,8.07017543859649,0.801169590643275,-0.953927448109907,8.19047619047619,14,0.80952380952381,0.666666666666667,0.66737612326232,1.41039169992407,NA,"N0.HOG0000791",6.10714285714286,0.75
"683",3003,49,792,0,2210,1,1.22727272727273,10.5730994152047,0.707602339181287,-0.999497446092088,2.96428571428571,23.4666666666667,0.678571428571429,0.8,NA,0.466334609275578,1.39207827976563,"N0.HOG0000792",3.33333333333333,0.666666666666667
"684",2868,128,2043,0,825,0,0.969230769230769,48,0.666666666666667,1.2957160034179,32.3333333333333,78,0.333333333333333,1,0.605375908148381,-1.54357541610265,1.60467225251428,"N0.HOG0000793",43.2857142857143,0.428571428571429
"685",3147,336,447,0,2695,5,1.19607843137255,148.830409356725,0.719298245614035,2.30953321424939,108,220,0.6,1,0.602343165875077,-1.55345317001086,2.29459591571748,"N0.HOG0000794",138.25,0.607142857142857
"686",2988,371,1029,0,1958,1,1.22155688622754,40.0584795321637,0.713450292397661,-2.62485454225267,0.872727272727273,2,0.563636363636364,1,-1.26460567568287,-0.506337105901118,NA,"N0.HOG0000795",147.8,0.7
"687",900,6,93,0,807,0,0.5,1.07843137254902,0.679738562091503,-1.25701124866248,0.785714285714286,1.4,0.678571428571429,0.8,NA,0.0693522358452801,-0.174748847424618,"N0.HOG0000797",2,0.666666666666667
"688",4158,21,816,0,3342,0,1.1,4.76470588235294,0.69281045751634,-0.859853129353294,4.32727272727273,7,0.6,1,-0.796843873894098,-0.926424496063474,NA,"N0.HOG0000798",2.5,0.5
"689",4548,2,3099,0,1449,0,Inf,0.426470588235294,0.404411764705882,-0.696805878663983,0.611111111111111,0,0.555555555555556,0,-0.933020528695905,-0.583253897650252,NA,"N0.HOG0000799",0.333333333333333,0.333333333333333
"690",918,5,0,0,918,0,Inf,1.42647058823529,0.823529411764706,-0.114540840477435,1.04761904761905,1.6,0.761904761904762,0.8,NA,1.16842887019738,0.698995389698474,"N0.HOG0000800",1.33333333333333,0.666666666666667
"691",2772,18,139,0,2633,0,2,3.51470588235294,0.580882352941177,-1.33267436654053,2.61111111111111,NA,0.555555555555556,NA,-1.62256696773026,-1.66774116999975,NA,"N0.HOG0000801",3.14285714285714,0.523809523809524
"692",2817,14,393,0,2424,0,1.33333333333333,3.02941176470588,0.830882352941177,-1.02610341866799,1.83333333333333,5.16666666666667,0.696969696969697,1,NA,-1.22971887157955,-0.528065473507936,"N0.HOG0000802",NA,NA
"693",1116,4,0,0,1116,0,0.333333333333333,0.735294117647059,0.492647058823529,-1.15842913424864,0.466666666666667,4,0.466666666666667,1,NA,0.81979568853154,NA,"N0.HOG0000803",0,0
"694",1053,80,845,0,191,17,0.904761904761905,11.6764705882353,0.330882352941176,-2.1444725184575,0.333333333333333,30.7333333333333,0.333333333333333,0.6,NA,-0.933020528695905,-0.72036647416401,"N0.HOG0000804",0,0
"695",2968,127,1697,0,1269,2,1.35185185185185,51.9416666666667,0.575,1.54689039595219,62.6,NA,0.733333333333333,NA,0.605886392428868,1.11092880377218,NA,"N0.HOG0000805",46.7142857142857,0.428571428571429
"696",2190,5,999,0,1191,0,4,1.375,0.616666666666667,-0.288314605962416,1.48717948717949,NA,0.653846153846154,NA,NA,-0.274498256852875,NA,"N0.HOG0000806",2,1
"697",859,4,148,0,711,0,1,0.872727272727273,0.490909090909091,-1.32167074819559,1.2,1,0.6,1,NA,-0.447361476896107,NA,"N0.HOG0000809",0,0
"698",2736,8,2008,0,728,0,0.6,3.14166666666667,0.766666666666667,1.09271377898343,3.46428571428571,4,0.857142857142857,1,1.64069859873527,0.593840841045481,NA,"N0.HOG0000810",2.4,0.6
"699",4521,7,393,0,4128,0,1.33333333333333,1.35,0.533333333333333,-1.2686862507788,0.571428571428571,2,0.285714285714286,1,-0.0572222934960183,-1.23715998020899,NA,"N0.HOG0000811",1.73333333333333,0.6
"700",4010,12,1559,0,2451,0,2,2.56666666666667,0.6,-1.10882042896145,1.60714285714286,3.80952380952381,0.535714285714286,0.714285714285714,NA,1.6007680463257,-0.819478266530436,"N0.HOG0000812",NA,NA
"701",1565,49,277,0,1288,0,0.96,11.1047619047619,0.990476190476191,-1.13197903310057,4,14.2,1,1,NA,-0.824071926844083,-0.423715432284794,"N0.HOG0000813",NA,NA
"702",1115,174,650,0,461,4,1.23076923076923,91.7142857142857,0.819047619047619,3.15308331936403,57.3333333333333,82.1904761904762,0.6,0.857142857142857,NA,-1.54970083907238,0.922614951670376,"N0.HOG0000814",NA,NA
"703",2823,523,894,0,1928,1,1.17916666666667,74.8351648351648,0.274725274725275,-2.46614806409644,0,NA,0,NA,-0.972557939594832,NA,NA,"N0.HOG0000815",0.8,0.4
"704",3210,12,0,0,3210,0,3,5.27472527472527,0.703296703296703,1.58449693093081,6.6,NA,0.6,NA,-1.22174818328769,2.23770782401512,NA,"N0.HOG0000816",4.2,0.6
"705",5115,267,3042,0,2066,7,1.225,68.8901098901099,0.912087912087912,-0.809548815195414,2,148,0.9,0.9,2.27514440229231,0.273449766455879,1.28188623646263,"N0.HOG0000817",12.6666666666667,0.666666666666667
"706",861,16,0,0,861,0,2.2,6.82051282051282,0.653846153846154,1.35639063354284,0,11,0,1,-0.808607540062641,NA,NA,"N0.HOG0000818",3,0.5
"707",3132,4,354,0,2778,0,1,1.46153846153846,0.756410256410256,0.454677496117454,1.2,NA,0.6,NA,1.22474487139159,1.45883690939225,NA,"N0.HOG0000819",0.6,0.6
"708",3537,31,3442,0,82,13,3.42857142857143,7.97435897435897,0.538461538461538,-0.88631737094281,0.5,16.5,0.5,1,NA,-0.612372435695797,-0.250242424299386,"N0.HOG0000820",0,0
"709",954,2,48,0,906,0,1,0.606060606060606,0.303030303030303,-0.248046729893559,0,0,0,0,NA,NA,NA,"N0.HOG0000821",0,0
"710",2928,66,468,0,2460,0,2.14285714285714,19.5606060606061,0.560606060606061,-0.485455806472015,0,44,0,1,-1.74120734839742,NA,NA,"N0.HOG0000822",17.7142857142857,0.285714285714286
"711",2958,579,345,0,2610,3,1.22692307692308,108.436363636364,0.818181818181818,-2.19053838772011,0,11.3333333333333,0,1,NA,NA,-0.570824612998309,"N0.HOG0000824",378.666666666667,1
"712",1378,150,656,0,722,0,2.06122448979592,31.7818181818182,0.618181818181818,-1.827284649116,96,5.2,0.666666666666667,0.4,NA,NA,-1.21038726809415,"N0.HOG0000825",0,0
"713",2580,4,1997,0,583,0,Inf,1.73333333333333,0.6,0.867251362232043,0,2,0,1,1.57273962682156,NA,NA,"N0.HOG0000826",1.8,0.6
"714",1362,11,441,0,921,0,1.2,3.46666666666667,0.644444444444444,-0.485601645300966,3.6,5.33333333333333,0.6,1,NA,1.71830415525322,NA,"N0.HOG0000827",NA,NA
"715",5489,90,665,0,4824,0,2,41.0888888888889,0.777777777777778,1.44228384948593,0,27.3333333333333,0,0.666666666666667,NA,NA,2.30774618505421,"N0.HOG0000828",35.3333333333333,0.666666666666667
"716",3207,46,1996,0,1211,0,1.875,20.0444444444444,0.977777777777778,1.13472165412049,22.6666666666667,22.5,0.666666666666667,1,NA,NA,1.85048914207435,"N0.HOG0000829",36,1
"717",1602,88,603,0,999,0,1.2,25.2,0.955555555555556,-0.939043168345477,2,56.6666666666667,0.9,1,NA,0.273449766455879,NA,"N0.HOG0000830",1,1
"718",1403,32,1238,0,165,0,1.13333333333333,17.0666666666667,0.533333333333333,2.44970393563695,19.2,32,0.6,1,NA,1.87188615669895,NA,"N0.HOG0000831",0,0
"719",2080,40,460,0,1619,1,1.35294117647059,16.1777777777778,0.644444444444444,0.699857915283419,16.5333333333333,NA,0.533333333333333,NA,NA,1.38082175405966,NA,"N0.HOG0000832",24,0.666666666666667
"720",1137,67,381,0,756,0,0.810810810810811,26.0555555555556,0.388888888888889,0.292168227915287,33.5,44.6666666666667,0.5,0.666666666666667,NA,-0.869621266591832,NA,"N0.HOG0000833",NA,NA
"721",2896,34,2264,0,632,0,0.789473684210526,11.8888888888889,0.694444444444444,-0.250149232557452,3,NA,1,NA,-1.46055600065981,NA,NA,"N0.HOG0000834",4.33333333333333,0.333333333333333
"722",1512,4,0,0,1512,0,3,1.22222222222222,0.75,-0.68913834500995,1,2,1,1,-0.612372435695797,NA,NA,"N0.HOG0000835",0.5,0.5
"723",1551,6,534,0,1017,0,2,2.57142857142857,0.428571428571429,0.518463917399963,2.4,NA,0.4,NA,NA,-1.14553610350214,NA,"N0.HOG0000836",NA,NA
"724",5745,18,5700,0,44,1,1.57142857142857,8.35714285714286,0.75,1.05497605991941,12,9.16666666666667,1,0.833333333333333,NA,NA,-0.678398857572884,"N0.HOG0000837",NA,NA
"725",3116,1077,352,0,2764,0,1.00185873605948,269.25,0.25,-1.93493610714685,0,1077,0,1,NA,NA,NA,"N0.HOG0000838",NA,NA
"726",1609,69,1153,0,456,0,1.15625,17.8928571428571,0.928571428571429,-1.77381225202706,23.2,NA,0.933333333333333,NA,NA,-1.49533145677862,NA,"N0.HOG0000839",NA,NA
"727",2963,628,1470,0,1487,6,1.07260726072607,162.071428571429,0.857142857142857,-1.81833841911049,1,10.6666666666667,1,1,NA,NA,NA,"N0.HOG0000840",616,1
"728",1049,18,515,0,534,0,2.6,7.39285714285714,0.75,0.336034301939287,5.13333333333333,NA,0.6,NA,NA,1.03370424587483,NA,"N0.HOG0000841",NA,NA
"729",1471,2,812,0,659,0,Inf,0.678571428571429,0.464285714285714,-0.447939441110269,0.666666666666667,NA,0.333333333333333,NA,NA,-1.13197224468829,NA,"N0.HOG0000842",NA,NA
"730",3021,51,2551,0,470,0,1.55,13.6785714285714,0.75,-1.63941915219517,2,25.8333333333333,0.666666666666667,0.833333333333333,NA,NA,-0.742785084038419,"N0.HOG0000843",NA,NA
"731",813,111,21,0,790,2,0.681818181818182,57.2142857142857,0.857142857142857,1.83325958312657,99,2,1,1,1.14471484030478,NA,NA,"N0.HOG0000844",67.1666666666667,0.833333333333333
"732",4152,708,1923,0,2229,0,1.07017543859649,202.285714285714,0.523809523809524,-1.76777471931918,0.4,NA,0.4,NA,NA,-0.816496580927725,NA,"N0.HOG0000847",NA,NA
"733",1386,105,558,0,828,0,2.18181818181818,53.7142857142857,0.904761904761905,1.48029628575314,54.2,NA,0.8,NA,NA,1.72677050315378,NA,"N0.HOG0000848",NA,NA
"734",2754,15,9,0,2745,0,1.5,6.93333333333333,0.933333333333333,0.341521682183141,NA,1,NA,1,NA,NA,NA,"N0.HOG0000851",0,0
"735",3634,15,539,0,3095,0,2.75,6,0.4,-1.21852134798367,7.5,NA,0.5,NA,NA,-0.847292986755707,NA,"N0.HOG0000853",NA,NA
"736",2919,3,2634,0,285,0,Inf,1.2,0.7,-1.04849308454771,NA,2,NA,1,NA,NA,NA,"N0.HOG0000855",NA,NA
"737",998,86,215,0,781,2,1.96551724137931,49,0.9,1.41962634343959,NA,53,NA,0.833333333333333,NA,NA,1.93286008252968,"N0.HOG0000856",NA,NA
"738",879,72,282,0,596,1,2.1304347826087,41.2,1,1.45611605251082,46.6666666666667,64,1,1,NA,NA,NA,"N0.HOG0000857",NA,NA
"739",1037,99,134,0,903,0,1.35714285714286,58.8333333333333,1,0.936371647858375,NA,96,NA,1,NA,NA,NA,"N0.HOG0000860",NA,NA
"740",3311,318,1886,0,1423,2,1.42748091603053,159.166666666667,1,-0.864867907114415,NA,211.333333333333,NA,1,NA,NA,NA,"N0.HOG0000861",NA,NA
"741",3246,14,0,0,3246,0,2.5,7,1,-0.845323403985636,8.66666666666667,NA,1,NA,NA,NA,NA,"N0.HOG0000862",NA,NA
"742",1104,65,297,0,806,1,1.03125,33,1,-0.722283444445112,9,NA,1,NA,NA,NA,NA,"N0.HOG0000863",NA,NA
"743",810,4,351,0,459,0,3,2.66666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,"N0.HOG0000867",NA,NA
"744",2769,3,0,0,2769,0,0.5,2,0.666666666666667,NA,NA,3,NA,1,NA,NA,NA,"N0.HOG0000870",NA,NA
"745",1299,4,144,0,1155,0,Inf,2.66666666666667,1,NA,NA,4,NA,1,NA,NA,NA,"N0.HOG0000874",NA,NA
"746",600,114,309,0,289,2,1.15094339622642,76,1,NA,NA,NA,NA,NA,NA,NA,NA,"N0.HOG0000875",NA,NA
"747",1187,213,334,0,851,2,0.6640625,142,1,NA,NA,NA,NA,NA,NA,NA,NA,"N0.HOG0000876",NA,NA
"748",2346,88,1584,0,762,0,1.51428571428571,58.6666666666667,1,NA,NA,87,NA,1,NA,NA,NA,"N0.HOG0000877",NA,NA
"749",1053,5,606,0,447,0,0.666666666666667,3.33333333333333,1,NA,NA,3.33333333333333,NA,1,NA,NA,NA,"N0.HOG0000879",NA,NA
"750",3390,10,1434,0,1956,0,1.5,6.66666666666667,1,NA,NA,6.66666666666667,NA,1,NA,NA,NA,"N0.HOG0000880",NA,NA
"751",3326,73,919,0,2407,0,1.51724137931034,48.6666666666667,0.666666666666667,NA,NA,48.6666666666667,NA,0.666666666666667,NA,NA,NA,"N0.HOG0000881",NA,NA
"752",5685,1050,1986,0,3699,0,1.19665271966527,1050,1,NA,NA,NA,NA,NA,NA,NA,NA,"N0.HOG0000882",1050,1
"753",1156,4,281,0,875,0,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"N0.HOG0000883",NA,NA
"754",2367,23,228,0,2139,0,1.3,23,1,NA,NA,NA,NA,NA,NA,NA,NA,"N0.HOG0000884",NA,NA
"755",705,2,333,0,372,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"N0.HOG0000885",NA,NA
"756",1875,2,54,0,1821,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"N0.HOG0000887",NA,NA
"757",1767,51,399,0,1368,0,1.83333333333333,51,1,NA,NA,NA,NA,NA,NA,NA,NA,"N0.HOG0000888",NA,NA
"758",1842,8,432,0,1410,0,3,8,1,NA,8,NA,1,NA,NA,NA,NA,"N0.HOG0000889",NA,NA
"759",4479,4,0,0,4479,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"N0.HOG0000890",NA,NA
"760",2631,120,1974,0,657,0,1.30769230769231,120,1,NA,NA,120,NA,1,NA,NA,NA,"N0.HOG0000891",NA,NA
"761",2880,1,0,0,2880,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"N0.HOG0000892",NA,NA
"762",2184,1,0,0,2184,0,Inf,1,1,NA,NA,1,NA,1,NA,NA,NA,"N0.HOG0000893",NA,NA
"763",1609,6,11,0,1598,0,2,6,1,NA,NA,6,NA,1,NA,NA,NA,"N0.HOG0000894",NA,NA
"764",805,2,86,0,719,0,Inf,2,1,NA,NA,2,NA,1,NA,NA,NA,"N0.HOG0000895",NA,NA
"765",615,7,165,0,450,0,2.5,7,1,NA,NA,7,NA,1,NA,NA,NA,"N0.HOG0000896",NA,NA
"766",1140,24,165,0,975,0,1,24,1,NA,NA,24,NA,1,NA,NA,NA,"N0.HOG0000897",NA,NA
"767",671,105,82,0,589,0,1.05882352941176,105,1,NA,NA,105,NA,1,NA,NA,NA,"N0.HOG0000898",NA,NA
"768",1170,99,156,0,1014,0,0.941176470588235,99,1,NA,NA,99,NA,1,NA,NA,NA,"N0.HOG0000899",NA,NA
"769",3855,4,0,0,3855,0,3,4,1,NA,NA,4,NA,1,NA,NA,NA,"N0.HOG0000901",NA,NA
"770",5232,18,2433,0,2799,0,1,18,1,NA,NA,18,NA,1,NA,NA,NA,"N0.HOG0000903",NA,NA
"771",1521,4,0,0,1521,0,Inf,4,1,NA,NA,4,NA,1,NA,NA,NA,"N0.HOG0000904",NA,NA
